        9692
         211           3           1           0   13.89840      0.1803640    
         212           3           1           0   13.80785      0.1843990    
         213           3           1           0   13.77053      0.2076941    
         214           3           1           0   13.66868      0.1834030    
         215           3           1           0   13.59803      0.1865004    
         216           3           1           0   13.52770      0.2002401    
         217           3           1           0   13.39412      0.1898860    
         218           3           1           0   13.34330      0.1924284    
         219           3           1           0   13.30953      0.2197096    
         220           3           1           0   13.27241      0.1878648    
         221           3           1           0   13.23319      0.1980389    
         222           3           1           0   13.14995      0.2105260    
         223           3           1           0   13.24052      0.1816300    
         224           3           1           0   13.23754      0.2054168    
         225           3           1           0   13.28113      0.1866993    
         226           3           1           0   13.34513      0.1741001    
         227           3           1           0   13.42095      0.2197253    
         228           3           1           0   13.51966      0.1682909    
         229           3           1           0   13.59279      0.1898855    
         230           3           1           0   13.73205      0.1982981    
         231           3           1           0   13.90926      0.2004773    
         232           3           1           0   13.98531      0.1794936    
         233           3           1           0   14.04203      0.1598214    
         234           3           1           0   14.09622      0.1578080    
         235           3           1           0   14.23918      0.1239774    
         236           3           1           0   14.34137      0.1200398    
         237           3           1           0   14.37638      0.1098617    
         238           3           1           0   14.54818      0.1277301    
         239           3           1           0   14.70023      0.1130720    
         240           3           1           0   14.85929      0.1175174    
         241           3           1           0   14.98357      0.1218056    
         242           3           1           0   15.03508      0.1311015    
         243           3           1           0   15.08943      0.1310099    
         244           3           1           0   15.13074      0.1243675    
         245           3           1           0   15.16611      0.1273971    
         246           3           1           0   15.31281      0.1450160    
         247           3           1           0   15.43429      0.1434736    
         248           3           1           0   15.46777      0.1585577    
         249           3           1           0   15.53063      0.1388312    
         250           3           1           0   15.68451      0.1241508    
         251           3           1           0   15.84818      0.1388765    
         252           3           1           0   16.07191      0.1336185    
         253           3           1           0   16.26924      0.1218746    
         254           3           1           0   16.42672      0.1124295    
         255           3           1           0   16.62768      0.1235638    
         256           3           1           0   16.81316      0.1175110    
         257           3           1           0   16.96393      0.1359590    
         258           3           1           0   17.11388      0.1502445    
         259           3           1           0   17.17371      0.1436151    
         260           3           1           0   17.31806      0.1188170    
         261           3           1           0   17.54889      0.1195665    
         262           3           1           0   17.70969      0.1388938    
         263           3           1           0   17.82154      0.1392689    
         264           3           1           0   17.97675      0.1546910    
         265           3           1           0   18.14378      0.1648004    
         266           3           1           0   18.30473      0.1398320    
         267           3           1           0   18.46451      0.1479380    
         268           3           1           0   18.65776      0.1351620    
         269           3           1           0   18.83166      0.1372650    
         270           3           1           0   19.07973      0.1275005    
         271           3           1           0   19.19859      0.1410387    
         272           3           1           0   19.37430      0.1141097    
         273           3           1           0   19.57732      0.1122625    
         274           3           1           0   19.75815      0.1125270    
         275           3           1           0   19.90869      0.1108145    
         276           3           2           0   17.90539      0.1396305    
         277           3           2           0   18.07206      0.1358080    
         278           3           2           0   18.17566      0.1354003    
         279           3           2           0   18.33521      0.1323413    
         280           3           2           0   18.48232      0.1201645    
         281           3           2           0   18.64899      0.1494115    
         282           3           2           0   18.83823      0.1321740    
         283           3           2           0   19.02934      0.1282877    
         284           3           2           0   19.19475      0.1304397    
         285           3           2           0   19.39879      0.1204242    
         286           3           2           0   19.53216      0.1194533    
         287           3           2           0   19.69066      0.1489425    
         288           3           2           0   19.87192      0.1505193    
         289           3           2           0   20.04333      0.1239977    
         290           3           2           0   20.22066      0.1297937    
         291           3           3           0   15.15417      9.1106497E-02
         292           3           3           0   15.42057      7.7845998E-02
         293           3           3           0   15.61771      7.9792626E-02
         294           3           3           0   15.87234      6.9651499E-02
         295           3           3           0   16.13788      7.5719997E-02
         296           3           3           0   16.37911      7.7845998E-02
         297           3           3           0   16.58742      7.1397252E-02
         298           3           3           0   16.82998      6.3439503E-02
         299           3           3           0   17.08680      7.2042748E-02
         300           3           3           0   17.37798      8.6383998E-02
         301           3           3           0   17.63560      8.1258751E-02
         302           3           3           0   17.88638      5.9751250E-02
         303           3           3           0   18.16720      6.5558247E-02
         304           3           3           0   18.41593      6.3504748E-02
         305           3           3           0   18.73125      6.1842501E-02
         306           3           3           0   18.96938      5.7701498E-02
         307           3           3           0   6.895345      0.1145664    
         308           3           3           0   6.922399      8.5908003E-02
         309           3           3           0   6.957517      8.3368748E-02
         310           3           3           0   6.928796      8.5542373E-02
         311           3           3           0   6.931660      6.6268623E-02
         312           3           3           0   6.950039      6.8332247E-02
         313           3           3           0   6.955466      0.1157954    
         314           3           3           0   6.985088      0.1189234    
         315           3           3           0   7.026612      0.1026253    
         316           3           3           0   7.074992      0.1181723    
         317           3           3           0   7.120167      0.1175985    
         318           3           3           0   7.229130      0.1169620    
         319           3           3           0   7.377211      0.1171212    
         320           3           3           0   7.516698      0.1007314    
         321           3           3           0   7.711053      0.1319557    
         322           3           3           0   7.892733      0.1407375    
         323           3           3           0   8.131883      0.1376075    
         324           3           3           0   8.511465      0.1293392    
         325           3           3           0   8.695785      0.1470130    
         326           3           3           0   8.845157      0.1203559    
         327           3           3           0   10.24134      0.1259774    
         328           3           3           0   10.48096      0.1273035    
         329           3           3           0   10.71467      0.1293009    
         330           3           3           0   11.00665      0.1430915    
         331           3           3           0   11.28704      0.1226505    
         332           3           3           0   11.62811      0.1354260    
         333           3           3           0   11.93896      0.1298204    
         334           3           3           0   12.24274      0.1349679    
         335           3           3           0   12.52011      0.1320567    
         336           3           3           0   12.88516      0.1396460    
         337           3           3           0   13.19707      0.1363030    
         338           3           3           0   13.45434      0.1208399    
         339           3           3           0   13.67693      0.1127714    
         340           3           3           0   13.91883      0.1139230    
         341           3           3           0   14.12968      0.1204268    
         342           3           3           0   14.37857      0.1191340    
         343           3           3           0   14.62647      0.1181825    
         344           3           3           0   13.23303      0.1629876    
         345           3           3           0   13.09222      0.1638794    
         346           3           3           0   12.95834      0.1266977    
         347           3           3           0   12.82425      0.1129784    
         348           3           3           0   12.65927      0.1132791    
         349           3           3           0   12.50351      0.1279760    
         350           3           3           0   12.33080      0.1327575    
         351           3           3           0   12.17595      0.1361630    
         352           3           3           0   12.06497      0.1207674    
         353           3           3           0   11.95534      0.1046740    
         354           3           3           0   11.88628      0.1130486    
         355           3           3           0   11.85067      0.1299921    
         356           3           3           0   11.82304      0.1429700    
         357           3           3           0   11.82560      0.1174395    
         358           3           3           0   11.83243      0.1111381    
         359           3           3           0   11.83409      0.1255571    
         360           3           3           0   11.80571      9.7160749E-02
         361           3           3           0   11.78740      0.1187864    
         362           3           3           0   11.69905      0.1333831    
         363           3           3           0   11.69036      0.1192883    
         364           3           3           0   11.66217      0.1197925    
         365           3           3           0   11.56523      0.1597494    
         366           3           3           0   11.51967      0.1383245    
         367           3           3           0   11.48004      0.1311085    
         368           3           3           0   11.41692      0.1235706    
         369           3           3           0   11.41566      0.1272018    
         370           3           3           0   11.33489      0.1181189    
         371           3           3           0   11.26551      0.1331435    
         372           3           3           0   11.20825      0.1358373    
         373           3           3           0   10.72812      0.2042038    
         374           3           3           0   10.67646      0.2011726    
         375           3           3           0   10.56952      0.2014831    
         376           3           3           0   10.47106      0.1762755    
         377           3           3           0   10.44288      0.1942625    
         378           3           3           0   10.43579      0.1790849    
         379           3           3           0   10.41896      0.1670406    
         380           3           3           0   10.44028      0.1834705    
         381           3           3           0   10.53286      0.1613269    
         382           3           3           0   10.61729      0.1821250    
         383           3           3           0   10.67297      0.1596368    
         384           3           3           0   10.78897      0.1850463    
         385           3           3           0   10.85261      0.1585230    
         386           3           3           0   10.90397      0.1772881    
         387           3           3           0   10.98374      0.1958638    
         388           3           3           0   11.12237      0.1853850    
         389           3           3           0   11.43250      0.1882330    
         390           3           3           0   11.55348      0.1688186    
         391           3           3           0   11.38660      0.1292175    
         392           3           3           0   11.58680      8.6150378E-02
         393           3           3           0   11.73149      7.6434128E-02
         394           3           3           0   11.86572      8.2866624E-02
         395           3           3           0   11.99068      8.9433625E-02
         396           3           3           0   12.15233      7.9828501E-02
         397           3           3           0   12.29819      9.0169750E-02
         398           3           3           0   12.50070      0.1173456    
         399           3           3           0   12.70579      0.1064375    
         400           3           3           0   12.84053      9.3845002E-02
         401           3           3           0   12.91783      8.1544504E-02
         402           3           3           0   13.05269      8.2797751E-02
         403           3           3           0   13.25381      9.2778124E-02
         404           3           3           0   13.45096      9.2240378E-02
         405           3           3           0   13.60840      0.1057330    
         406           3           3           0   13.79425      0.1149276    
         407           3           3           0   14.03654      0.1160002    
         408           3           3           0   14.17669      0.1122449    
         409           3           3           0   14.33012      0.1166873    
         410           4           1           0   12.04535      0.1701720    
         411           4           1           0   12.20375      0.1660210    
         412           4           1           0   12.47841      0.1618705    
         413           4           1           0   12.72832      0.1494190    
         414           4           1           0   13.00491      0.1352063    
         415           4           1           0   13.28514      0.1535695    
         416           4           1           0   13.59176      0.1571360    
         417           4           1           0   13.92699      0.1831489    
         418           4           1           0   14.20281      0.1507139    
         419           4           1           0   14.51374      0.1548501    
         420           4           1           0   14.90037      0.1475975    
         421           4           1           0   15.15127      0.1333652    
         422           4           1           0   15.48362      0.1286665    
         423           4           1           0   15.80300      0.1369670    
         424           4           1           0   16.19981      0.1248894    
         425           4           1           0   16.54766      0.1245160    
         426           4           1           0   16.92099      0.1106578    
         427           4           1           0   17.22980      0.1184648    
         428           4           1           0   17.57549      0.1309756    
         429           4           1           0   17.87188      7.7361003E-02
         430           4           1           0   18.19418      0.1101000    
         431           4           1           0   18.55579      0.1267220    
         432           4           1           0   18.85257      0.1145357    
         433           4           1           0   19.15656      9.6248247E-02
         434           4           1           0   19.45178      0.1209352    
         435           4           1           0   19.77526      0.1104603    
         436           4           1           0   20.00610      0.1429988    
         437           4           1           0   20.34647      0.1184217    
         438           4           1           0   20.65750      0.1494190    
         439           4           1           0   20.88783      0.1369675    
         440           4           2           0   18.47126      0.1386213    
         441           4           2           0   18.73863      0.1269908    
         442           4           2           0   19.00336      0.1102705    
         443           4           2           0   19.32128      0.1099080    
         444           4           2           0   19.56827      0.1105627    
         445           4           2           0   19.81527      0.1050873    
         446           4           2           0   20.04363      0.1040425    
         447           4           2           0   20.29357      0.1082148    
         448           4           2           0   20.52963      0.1331215    
         449           4           2           0   20.77995      0.1204705    
         450           4           2           0   21.03113      0.1215085    
         451           4           2           0   21.27808      0.1204700    
         452           4           2           0   21.54280      0.1266012    
         453           4           2           0   21.79022      0.1023493    
         454           4           2           0   22.08696      0.1078252    
         455           4           2           0   22.37276      9.9352248E-02
         456           4           2           0   22.62643      9.8956503E-02
         457           4           2           0   22.87424      0.1259460    
         458           4           2           0   23.12119      0.1079753    
         459           4           2           0   23.39187      7.9524249E-02
         460           4           2           0   23.69850      8.3457001E-02
         461           4           2           0   24.01271      7.5086251E-02
         462           4           2           0   24.25031      0.1057695    
         463           4           2           0   24.52157      9.1840997E-02
         464           4           1           0   12.25356      0.1110006    
         465           4           1           0   12.50319      0.1070666    
         466           4           1           0   12.62349      0.1215054    
         467           4           1           0   12.74506      0.1400750    
         468           4           1           0   12.95620      0.1262691    
         469           4           1           0   13.06678      0.1263297    
         470           4           1           0   13.21092      0.1164109    
         471           4           1           0   13.50700      0.1066240    
         472           4           1           0   13.73665      0.1176502    
         473           4           1           0   13.92549      0.1166053    
         474           4           1           0   14.04719      9.8466001E-02
         475           4           1           0   14.21518      0.1163396    
         476           4           1           0   14.36854      9.9301375E-02
         477           4           1           0   14.62283      0.1015926    
         478           4           1           0   14.84992      0.1028949    
         479           4           1           0   15.11443      0.1277606    
         480           4           1           0   15.24658      0.1075480    
         481           4           1           0   15.45894      0.1031525    
         482           4           1           0   15.70178      0.1177367    
         483           4           1           0   15.93904      9.0840504E-02
         484           4           1           0   16.12870      8.1418753E-02
         485           4           1           0   16.36286      8.2581997E-02
         486           4           1           0   16.65976      9.9061877E-02
         487           4           1           0   16.94732      0.1051170    
         488           4           1           0   17.18581      0.1104072    
         489           4           1           0   17.47031      0.1014575    
         490           4           1           0   17.75015      0.1098228    
         491           4           1           0   18.06159      0.1129445    
         492           4           1           0   18.24927      0.1073540    
         493           4           1           0   18.53169      0.1011184    
         494           4           1           0   18.79041      0.1034019    
         495           4           1           0   19.01900      9.7531997E-02
         496           4           1           0   19.25203      0.1059868    
         497           4           1           0   19.49481      0.1095900    
         498           4           1           0   19.79591      9.4766751E-02
         499           4           1           0   20.01405      7.9641998E-02
         500           4           1           0   20.19001      7.8093752E-02
         501           4           1           0   20.44581      8.3488002E-02
         502           4           1           0   20.72009      7.4389502E-02
         503           4           1           0   20.89333      8.4720999E-02
         504           4           1           0   21.12721      7.4389502E-02
         505           4           1           0   21.38561      7.1060747E-02
         506           4           1           0   21.60922      6.7761749E-02
         507           4           1           0   21.85515      8.8019997E-02
         508           4           1           0   22.11681      8.6787499E-02
         509           4           1           0   22.40746      8.8019997E-02
         510           4           1           0   22.67158      7.8498997E-02
         511           4           1           0   23.02835      8.2625747E-02
         512           4           1           0   23.24490      9.6681498E-02
         513           4           1           0   23.41983      0.1171537    
         514           4           1           0   23.58845      9.0399504E-02
         515           4           1           0   23.91647      9.3386501E-02
         516           4           1           0   24.17317      8.4092751E-02
         517           4           1           0   24.48033      8.9607000E-02
         518           4           1           0   24.74503      8.9607500E-02
         519           4           1           0   25.03641      8.7249503E-02
         520           4           1           0   25.27749      9.4323501E-02
         521           4           1           0   25.59090      7.1510747E-02
         522           4           1           0   25.94844      8.8815503E-02
         523           4           1           0   26.20835      7.3875003E-02
         524           4           1           0   26.47139      9.4323501E-02
         525           4           2           0   21.70176      0.1030755    
         526           4           2           0   21.85527      0.1041805    
         527           4           2           0   21.95940      9.5295496E-02
         528           4           2           0   22.19492      9.1825999E-02
         529           4           2           0   22.35299      9.0726748E-02
         530           4           2           0   22.52440      8.7935999E-02
         531           4           2           0   22.66523      8.7936498E-02
         532           4           2           0   22.86475      8.3051503E-02
         533           4           2           0   23.12974      6.9105498E-02
         534           4           2           0   23.30675      7.9129249E-02
         535           4           2           0   23.48252      8.3414748E-02
         536           4           2           0   23.70431      7.1870252E-02
         537           4           2           0   23.86024      7.2055496E-02
         538           4           2           0   24.03869      6.4763747E-02
         539           4           2           0   24.15161      7.6480500E-02
         540           4           2           0   24.40975      9.3621001E-02
         541           4           2           0   24.64525      9.7476497E-02
         542           4           2           0   24.88162      0.1073320    
         543           4           2           0   25.06743      9.4406500E-02
         544           4           2           0   25.24394      0.1149725    
         545           4           2           0   25.39975      0.1081170    
         546           4           2           0   25.55415      9.9831998E-02
         547           4           2           0   25.74924      9.8261997E-02
         548           4           2           0   25.90704      0.1236175    
         549           4           2           0   26.12902      0.1307115    
         550           4           2           0   26.37348      0.1325337    
         551           4           2           0   26.56059      0.1325400    
         552           4           2           0   26.77183      0.1439252    
         553           4           2           0   26.94459      0.1428465    
         554           4           2           0   27.11782      0.1391872    
         555           4           3           0   2.967726      0.1228440    
         556           4           3           0   3.093779      9.8002501E-02
         557           4           3           0   3.285750      0.1246578    
         558           4           3           0   3.462567      9.2308752E-02
         559           4           3           0   3.651405      9.4495498E-02
         560           4           3           0   3.955657      0.1122064    
         561           4           3           0   4.167477      0.1007955    
         562           4           3           0   4.476456      7.9754747E-02
         563           4           3           0   5.002612      9.4494998E-02
         564           4           3           0   5.292739      0.1069031    
         565           4           3           0   5.544423      0.1039970    
         566           4           3           0   5.843434      9.4538748E-02
         567           4           3           0   6.050421      9.4513126E-02
         568           4           3           0   6.309373      9.1236249E-02
         569           4           3           0   6.645911      0.1135338    
         570           4           3           0   6.964605      8.1688002E-02
